year, month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2015,12,OO,SkyWest Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",1,0,0,0,0,0,0,0,0,0
2015,12,OO,SkyWest Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",1,0,0,0,0,0,0,0,0,0
2015,12,MQ,Envoy Air,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",29,7,1,0,558,110,0,90,0,358
2015,12,OO,SkyWest Airlines Inc.,ABR,"Aberdeen, SD: Aberdeen Regional",62,10,1,0,742,231,210,73,0,228
2015,12,OO,SkyWest Airlines Inc.,APN,"Alpena, MI: Alpena County Regional",54,9,3,0,1008,149,229,89,0,541
2015,12,OO,SkyWest Airlines Inc.,BJI,"Bemidji, MN: Bemidji Regional",62,5,0,0,121,59,0,34,0,28
2015,12,UA,United Air Lines Inc.,DEN,"Denver, CO: Denver International",4636,825,90,5,76941,21664,5642,19080,0,30555
2015,12,UA,United Air Lines Inc.,RNO,"Reno, NV: Reno/Tahoe International",61,19,1,0,1098,282,15,226,0,575
2015,12,UA,United Air Lines Inc.,IAD,"Washington, DC: Washington Dulles International",1687,246,20,2,17455,6221,1196,1199,0,8839
2015,12,UA,United Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",4057,1133,58,4,95637,19825,3188,48342,0,24282
2015,12,UA,United Air Lines Inc.,SAN,"San Diego, CA: San Diego International",716,153,12,1,10479,3881,707,672,0,5219
2015,12,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",5282,787,172,15,70906,22542,3419,9762,0,35183
2015,12,UA,United Air Lines Inc.,LAS,"Las Vegas, NV: McCarran International",771,139,10,0,11421,4118,696,576,0,6031
2015,12,UA,United Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",4019,883,45,7,75599,18460,2907,25939,0,28293
2015,12,UA,United Air Lines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",279,55,7,0,4538,1986,138,289,0,2125
2015,12,UA,United Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",68,11,1,0,903,598,170,47,0,88
2015,12,UA,United Air Lines Inc.,BOS,"Boston, MA: Logan International",925,171,15,1,12439,4857,601,1296,0,5685
2015,12,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2359,488,32,7,33205,12494,2471,3559,0,14681
2015,12,UA,United Air Lines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",743,156,14,0,12024,4069,488,1005,0,6462
2015,12,UA,United Air Lines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",460,76,12,8,4412,1539,162,629,0,2082
2015,12,UA,United Air Lines Inc.,TPA,"Tampa, FL: Tampa International",569,131,8,0,8942,3372,303,610,0,4657
2015,12,UA,United Air Lines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",507,72,12,1,6729,1950,202,194,0,4383
2015,12,UA,United Air Lines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",5160,931,79,26,69152,22763,2633,13905,0,29851
2015,12,UA,United Air Lines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",252,41,5,0,3574,915,292,182,0,2185
2015,12,UA,United Air Lines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",594,119,7,1,7694,3227,583,956,0,2928
2015,12,UA,United Air Lines Inc.,OGG,"Kahului, HI: Kahului Airport",234,46,2,0,5280,1748,133,332,0,3067
2015,12,UA,United Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",536,96,6,0,6658,2607,293,301,0,3457
2015,12,UA,United Air Lines Inc.,OMA,"Omaha, NE: Eppley Airfield",84,20,3,0,1851,906,74,39,0,832
2015,12,UA,United Air Lines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",100,23,6,4,2216,620,178,162,0,1256
2015,12,UA,United Air Lines Inc.,IND,"Indianapolis, IN: Indianapolis International",109,29,2,0,1848,588,32,173,0,1055
2015,12,UA,United Air Lines Inc.,LGA,"New York, NY: LaGuardia",683,191,19,2,14974,2851,789,7183,0,4151
2015,12,UA,United Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",297,75,4,0,6498,1970,221,710,0,3597
2015,12,UA,United Air Lines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",487,97,2,1,7436,3724,107,486,0,3119
2015,12,UA,United Air Lines Inc.,BIL,"Billings, MT: Billings Logan International",62,17,0,0,1237,308,32,123,0,774
2015,12,UA,United Air Lines Inc.,GEG,"Spokane, WA: Spokane International",55,16,1,0,946,417,85,118,0,326
2015,12,UA,United Air Lines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",308,61,8,0,4371,979,342,482,0,2568
2015,12,UA,United Air Lines Inc.,SMF,"Sacramento, CA: Sacramento International",199,42,7,1,3139,1069,183,436,0,1451
2015,12,UA,United Air Lines Inc.,MCO,"Orlando, FL: Orlando International",1131,233,15,1,16764,5698,1006,1525,0,8535
2015,12,UA,United Air Lines Inc.,PHL,"Philadelphia, PA: Philadelphia International",344,97,5,0,6505,1046,454,2865,0,2140
2015,12,UA,United Air Lines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",371,70,5,0,5258,2116,163,475,0,2504
2015,12,UA,United Air Lines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",411,86,6,0,5473,2122,247,399,0,2705
2015,12,UA,United Air Lines Inc.,BOI,"Boise, ID: Boise Air Terminal",59,15,1,0,1103,615,19,98,0,371
2015,12,UA,United Air Lines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",177,36,5,0,2204,1075,180,97,0,852
2015,12,UA,United Air Lines Inc.,ORF,"Norfolk, VA: Norfolk International",31,8,4,0,565,242,0,1,0,322
2015,12,UA,United Air Lines Inc.,SAT,"San Antonio, TX: San Antonio International",281,60,5,0,4852,1958,108,244,0,2542
2015,12,UA,United Air Lines Inc.,PDX,"Portland, OR: Portland International",546,109,11,3,8308,2804,249,448,0,4807
2015,12,UA,United Air Lines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",249,46,5,0,2847,1086,87,568,0,1106
2015,12,UA,United Air Lines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",72,11,3,0,595,260,162,15,0,158
2015,12,UA,United Air Lines Inc.,PSP,"Palm Springs, CA: Palm Springs International",91,16,1,0,1035,364,68,135,0,468
2015,12,UA,United Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",319,70,6,5,4947,2326,251,318,0,2052
2015,12,UA,United Air Lines Inc.,HDN,"Hayden, CO: Yampa Valley",25,5,1,1,503,110,0,6,0,387
2015,12,UA,United Air Lines Inc.,JAC,"Jackson, WY: Jackson Hole",124,35,4,0,3460,1005,531,181,0,1743
2015,12,UA,United Air Lines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",159,34,3,0,2909,898,72,80,0,1859
2015,12,UA,United Air Lines Inc.,BTV,"Burlington, VT: Burlington International",27,4,1,0,289,138,0,1,0,150
2015,12,UA,United Air Lines Inc.,DSM,"Des Moines, IA: Des Moines International",61,8,1,0,440,186,0,55,0,199
2015,12,UA,United Air Lines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",60,9,0,0,416,137,74,0,0,205
2015,12,UA,United Air Lines Inc.,MIA,"Miami, FL: Miami International",434,106,6,0,7382,2668,672,896,0,3146
2015,12,UA,United Air Lines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",90,21,2,1,1388,277,113,314,0,684
2015,12,UA,United Air Lines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",116,29,2,0,2219,1064,33,176,0,946
2015,12,UA,United Air Lines Inc.,KOA,"Kona, HI: Kona International Airport at Keahole",125,22,1,0,1945,1102,0,205,0,638
2015,12,UA,United Air Lines Inc.,LIH,"Lihue, HI: Lihue Airport",94,14,1,1,1815,189,0,136,0,1490
2015,12,UA,United Air Lines Inc.,BQN,"Aguadilla, PR: Rafael Hernandez",31,8,1,0,541,236,0,28,0,277
2015,12,UA,United Air Lines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",78,10,3,0,496,119,11,29,0,337
2015,12,UA,United Air Lines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",218,66,1,0,5182,1763,251,918,0,2250
2015,12,UA,United Air Lines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",263,81,4,0,4698,2104,204,875,0,1515
2015,12,UA,United Air Lines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",54,7,0,0,287,65,0,222,0,0
2015,12,UA,United Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",177,39,2,0,3140,1533,27,111,0,1469
2015,12,UA,United Air Lines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",63,21,3,0,1172,318,152,223,0,479
2015,12,UA,United Air Lines Inc.,ITO,"Hilo, HI: Hilo International",27,2,0,0,50,32,0,0,0,18
2015,12,UA,United Air Lines Inc.,EGE,"Eagle, CO: Eagle County Regional",35,16,0,2,1374,701,0,278,0,395
2015,12,UA,United Air Lines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",79,15,1,1,794,340,34,83,0,337
2015,12,UA,United Air Lines Inc.,RIC,"Richmond, VA: Richmond International",26,6,1,0,548,145,11,1,0,391
2015,12,UA,United Air Lines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",50,14,2,0,687,219,110,151,0,207
2015,12,UA,United Air Lines Inc.,GUM,"Guam, TT: Guam International",31,3,0,0,757,661,0,0,0,96
2015,12,UA,United Air Lines Inc.,MEM,"Memphis, TN: Memphis International",58,8,4,0,544,408,0,76,0,60
2015,12,UA,United Air Lines Inc.,BDL,"Hartford, CT: Bradley International",53,12,1,0,508,248,37,41,0,182
2015,12,UA,United Air Lines Inc.,ALB,"Albany, NY: Albany International",53,8,2,0,515,169,85,3,0,258
2015,12,UA,United Air Lines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",65,10,2,1,495,316,0,50,0,129
2015,12,UA,United Air Lines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",23,7,0,0,332,85,87,75,0,85
2015,12,UA,United Air Lines Inc.,GUC,"Gunnison, CO: Gunnison-Crested Butte Regional",15,4,1,1,224,59,162,3,0,0
2015,12,UA,United Air Lines Inc.,TUS,"Tucson, AZ: Tucson International",32,3,1,0,492,53,110,72,0,257
